exp_id,rep,weather,start_point,end_point,result,initial_distance,final_distance,final_time,time_out,,
16,0,3,38,10,0,13017.30293,1133.96578,63.2332,63.2332,20,50
16,0,3,21,1,1,5547.246278,169.7659566,15.477,39.574,20,50
16,0,3,58,71,1,14392.71202,179.8581464,32.361,78.0202,20,50
16,0,3,74,32,0,3986.474758,3986.484134,33.6592,33.6592,20,50
16,0,3,44,0,1,5966.615201,185.3593296,15.209,39.574,20,50
16,0,3,71,16,1,3635.097228,186.3730962,10.653,33.6592,20,50
16,0,3,14,24,1,9243.393276,175.9640643,29.279,51.4036,20,50
17,0,3,19,66,0,13725.40311,18463.96594,225.8902,225.8902,20,50
17,0,3,79,14,0,14827.70464,4684.685599,181.5292,181.5292,20,50
17,0,3,19,57,0,8244.995678,24322.91647,264.3364,264.3364,20,50
17,0,3,23,1,1,9135.900163,196.6632457,27.001,54.361,20,50
17,0,3,53,76,0,5457.223094,5064.837954,137.1682,137.1682,20,50
17,0,3,42,13,1,5522.653478,183.7220474,65.593,95.7646,20,50
17,0,3,31,71,0,8946.938971,20984.35176,231.805,231.805,20,50
17,0,3,33,5,0,7886.740098,8956.289127,48.4462,48.4462,20,50
17,0,3,54,30,1,14039.95209,185.5748962,85.626,131.2534,20,50
17,0,3,10,61,0,8738.092755,8738.087269,148.9978,148.9978,20,50
18,0,6,38,34,1,10329.00195,183.9691861,20.77,45.4888,20,50
18,0,6,4,2,1,983,165.6885823,4.556,18.8722,20,50
18,0,6,12,10,1,7503.281549,181.6764031,22.445,36.6166,20,50
18,0,6,62,55,1,8287.002441,190.9257803,16.951,39.574,20,50
18,0,6,43,47,1,7482,187.0405108,15.41,36.6166,20,50
18,0,6,64,66,1,4218.001953,193.580853,9.849,24.787,20,50
18,0,6,78,76,1,4121,193.6443069,9.983,30.7018,20,50
18,0,6,59,57,1,2988.001953,168.5358303,9.179,21.8296,20,50
18,0,6,61,18,1,11579,181.6160502,21.909,54.361,20,50
18,0,6,35,39,1,1559,174.9213044,5.226,15.9148,20,50
19,0,6,37,76,0,5890.084238,5890.033754,39.574,39.574,20,50
19,0,6,8,24,1,5798.451724,188.8462218,16.415,36.6166,20,50
19,0,6,60,69,1,11052.70029,196.2368086,26.063,63.2332,20,50
19,0,6,38,10,1,13017.30293,175.8222547,42.076,63.2332,20,50
19,0,6,21,1,1,5547.246278,180.2481555,20.77,39.574,20,50
19,0,6,58,71,1,14392.71202,161.8122794,34.572,78.0202,20,50
19,0,6,74,32,1,3986.474758,182.0567718,14.74,33.6592,20,50
19,0,6,44,0,0,5966.615201,4103.415985,39.574,39.574,20,50
19,0,6,71,16,1,3635.097228,195.8543433,10.72,33.6592,20,50
