exp_id,rep,weather,start_point,end_point,result,initial_distance,final_distance,final_time,time_out,,,,,
1,0,1,42,49,1,6391.949464,194.0875929,16.08,36.6166,20,50,1,0.1,0
1,0,1,140,124,1,5823.768282,185.4207145,15.41,36.6166,20,50,1,0.1,0
1,0,1,85,98,1,5187.104105,171.1768749,11.926,33.6592,20,50,1,0.1,0
1,0,1,65,133,0,4033.868999,4033.916181,261.379,261.379,20,50,1,0.1,0
1,0,1,137,51,1,5133.075345,173.4451049,32.696,72.1054,20,50,1,0.1,0
1,0,1,76,66,1,7811.423686,198.2010595,16.348,45.4888,20,50,1,0.1,0
1,0,1,46,39,0,7143.2242,7143.20433,39.574,39.574,20,50,1,0.1,0
2,0,1,105,29,1,28044.94571,186.8569623,178.354,335.314,20,50,1,0.1,0
2,0,1,27,130,1,17494.69134,186.6068789,134.67,243.6346,20,50,1,0.1,0
2,0,1,102,87,1,39180.74011,143.5258894,143.045,364.888,20,50,1,0.1,0
2,0,1,132,27,0,21656.7027,936.9120701,364.888,364.888,20,50,1,0.1,0
2,0,1,24,44,0,13482.32708,13482.32327,75.0628,75.0628,20,50,1,0.1,0
2,0,1,96,26,1,14826,191.222344,35.175,63.2332,20,50,1,0.1,0
2,0,1,34,67,1,38476.3895,190.371807,138.288,190.4014,20,50,1,0.1,0
2,0,1,28,1,1,18389.9124,197.7206452,50.585,86.8924,20,50,1,0.1,0
2,0,1,140,134,1,21063.72327,191.0027133,82.276,104.6368,20,50,1,0.1,0
2,0,1,105,9,1,25367.98134,198.9252115,158.388,187.444,20,50,1,0.1,0
3,0,3,36,40,1,7132,164.1236787,14.807,36.6166,20,50,1,0.1,0
3,0,3,39,35,1,7132,168.1859429,10.72,36.6166,20,50,1,0.1,0
3,0,3,110,114,1,6265.005108,161.3031494,13.467,30.7018,20,50,1,0.1,0
3,0,3,7,3,1,4638,177.1860425,10.385,24.787,20,50,1,0.1,0
3,0,3,0,4,1,5477.061712,162.2116362,11.993,27.7444,20,50,1,0.1,0
3,0,3,68,50,1,26154,185.233976,43.751,104.6368,20,50,1,0.1,0
3,0,3,61,59,1,3471,151.8692426,6.767,21.8296,20,50,1,0.1,0
3,0,3,47,64,1,25835,188.6461704,48.039,104.6368,20,50,1,0.1,0
3,0,3,147,90,1,18045,186.3037218,36.448,75.0628,20,50,1,0.1,0
3,0,3,33,87,1,9960.097184,149.4154414,13.869,45.4888,20,50,1,0.1,0
4,0,3,138,17,1,10208.35972,198.6604263,39.932,57.3184,20,50,1,0.1,0
4,0,3,47,16,1,4750.866533,178.7473537,13.668,36.6166,20,50,1,0.1,0
4,0,3,26,9,1,7034.791722,194.1053045,20.904,42.5314,20,50,1,0.1,0
4,0,3,42,49,1,6391.949464,198.5346973,16.013,36.6166,20,50,1,0.1,0
4,0,3,140,124,1,5823.768282,196.0153526,15.209,36.6166,20,50,1,0.1,0
4,0,3,85,98,1,5187.104105,194.2789408,11.792,33.6592,20,50,1,0.1,0
4,0,3,65,133,1,4033.868999,183.5355448,161.738,261.379,20,50,1,0.1,0
4,0,3,137,51,1,5133.075345,192.0357603,32.964,72.1054,20,50,1,0.1,0
4,0,3,76,66,1,7811.423686,167.2537592,17.487,45.4888,20,50,1,0.1,0
4,0,3,46,39,1,7143.2242,158.3165518,31.624,39.574,20,50,1,0.1,0
5,0,3,105,29,1,28044.94571,184.8122925,178.957,335.314,20,50,1,0.1,0
5,0,3,27,130,1,17494.69134,188.3247647,129.645,243.6346,20,50,1,0.1,0
5,0,3,102,87,1,39180.74011,153.0094619,151.755,364.888,20,50,1,0.1,0
5,0,3,132,27,1,21656.7027,170.5042087,196.846,364.888,20,50,1,0.1,0
5,0,3,24,44,0,13482.32708,13482.3211,75.0628,75.0628,20,50,1,0.1,0
5,0,3,96,26,1,14826,187.4624292,31.356,63.2332,20,50,1,0.1,0
5,0,3,34,67,1,38476.3895,176.449169,137.685,190.4014,20,50,1,0.1,0
5,0,3,28,1,1,18389.9124,191.0064748,50.719,86.8924,20,50,1,0.1,0
5,0,3,140,134,1,21063.72327,164.6540246,82.343,104.6368,20,50,1,0.1,0
5,0,3,105,9,1,25367.98134,179.784501,158.656,187.444,20,50,1,0.1,0
6,0,6,36,40,1,7132,178.1597964,14.874,36.6166,20,50,1,0.1,0
6,0,6,39,35,1,7132,177.7826461,12.395,36.6166,20,50,1,0.1,0
6,0,6,110,114,1,6265.005108,198.216404,13.4,30.7018,20,50,1,0.1,0
6,0,6,7,3,1,4638,180.3177324,10.586,24.787,20,50,1,0.1,0
6,0,6,0,4,1,5477.061712,178.3217089,11.926,27.7444,20,50,1,0.1,0
6,0,6,68,50,1,26154,179.2756834,48.374,104.6368,20,50,1,0.1,0
6,0,6,61,59,1,3471,173.5454939,6.566,21.8296,20,50,1,0.1,0
6,0,6,47,64,1,25835,179.5662434,47.972,104.6368,20,50,1,0.1,0
6,0,6,147,90,1,18045,172.5956064,36.381,75.0628,20,50,1,0.1,0
6,0,6,33,87,1,9960.097184,181.3625953,18.09,45.4888,20,50,1,0.1,0
7,0,6,138,17,0,10208.35972,3503.493499,57.3184,57.3184,20,50,1,0.1,0
7,0,6,47,16,0,4750.866533,10150.39098,36.6166,36.6166,20,50,1,0.1,0
7,0,6,26,9,1,7034.791722,194.1013423,21.239,42.5314,20,50,1,0.1,0
7,0,6,42,49,1,6391.949464,189.9053899,15.812,36.6166,20,50,1,0.1,0
7,0,6,140,124,1,5823.768282,163.0138285,15.343,36.6166,20,50,1,0.1,0
7,0,6,85,98,1,5187.104105,166.7784156,11.457,33.6592,20,50,1,0.1,0
7,0,6,65,133,1,4033.868999,167.1948682,133.33,261.379,20,50,1,0.1,0
7,0,6,137,51,1,5133.075345,196.2746926,31.691,72.1054,20,50,1,0.1,0
7,0,6,76,66,1,7811.423686,177.8979115,17.353,45.4888,20,50,1,0.1,0
7,0,6,46,39,1,7143.2242,163.1954639,17.822,39.574,20,50,1,0.1,0
8,0,6,105,29,1,28044.94571,193.1229521,259.826,335.314,20,50,1,0.1,0
8,0,6,27,130,0,17494.69134,23172.83574,243.6346,243.6346,20,50,1,0.1,0
8,0,6,102,87,1,39180.74011,198.6106287,156.177,364.888,20,50,1,0.1,0
8,0,6,132,27,1,21656.7027,193.1698521,303.175,364.888,20,50,1,0.1,0
8,0,6,24,44,1,13482.32708,174.5541145,40.669,75.0628,20,50,1,0.1,0
8,0,6,96,26,1,14826,185.8980144,47.57,63.2332,20,50,1,0.1,0
8,0,6,34,67,1,38476.3895,185.4087155,144.72,190.4014,20,50,1,0.1,0
8,0,6,28,1,1,18389.9124,188.1929318,49.915,86.8924,20,50,1,0.1,0
8,0,6,140,134,0,21063.72327,14990.17377,104.6368,104.6368,20,50,1,0.1,0
8,0,6,105,9,1,25367.98134,177.2991569,157.919,187.444,20,50,1,0.1,0
9,0,8,36,40,1,7132,164.869696,14.807,36.6166,20,50,1,0.1,0
9,0,8,39,35,1,7132,164.387294,10.72,36.6166,20,50,1,0.1,0
9,0,8,110,114,1,6265.005108,182.4473006,13.4,30.7018,20,50,1,0.1,0
9,0,8,7,3,1,4638,186.1374041,10.385,24.787,20,50,1,0.1,0
9,0,8,0,4,1,5477.061712,162.9912792,11.926,27.7444,20,50,1,0.1,0
9,0,8,68,50,1,26154,176.8840607,43.081,104.6368,20,50,1,0.1,0
9,0,8,61,59,1,3471,171.3026706,6.499,21.8296,20,50,1,0.1,0
9,0,8,47,64,1,25835,197.562427,47.905,104.6368,20,50,1,0.1,0
9,0,8,147,90,1,18045,196.5444003,36.515,75.0628,20,50,1,0.1,0
9,0,8,33,87,1,9960.097184,163.4759996,13.668,45.4888,20,50,1,0.1,0
10,0,8,138,17,1,10208.35972,191.772867,39.731,57.3184,20,50,1,0.1,0
10,0,8,47,16,1,4750.866533,199.4829141,13.132,36.6166,20,50,1,0.1,0
10,0,8,26,9,1,7034.791722,173.928173,19.564,42.5314,20,50,1,0.1,0
10,0,8,42,49,1,6391.949464,198.2137263,15.745,36.6166,20,50,1,0.1,0
10,0,8,140,124,1,5823.768282,172.381118,15.343,36.6166,20,50,1,0.1,0
10,0,8,85,98,1,5187.104105,182.7509488,13.4,33.6592,20,50,1,0.1,0
10,0,8,65,133,1,4033.868999,191.5308388,203.881,261.379,20,50,1,0.1,0
10,0,8,137,51,0,5133.075345,5250.738069,72.1054,72.1054,20,50,1,0.1,0
10,0,8,76,66,1,7811.423686,180.016968,17.085,45.4888,20,50,1,0.1,0
10,0,8,46,39,1,7143.2242,158.6859122,17.889,39.574,20,50,1,0.1,0
11,0,8,105,29,1,28044.94571,170.8677278,178.689,335.314,20,50,1,0.1,0
11,0,8,27,130,0,17494.69134,13868.23024,243.6346,243.6346,20,50,1,0.1,0
11,0,8,102,87,1,39180.74011,169.4854383,139.628,364.888,20,50,1,0.1,0
11,0,8,132,27,1,21656.7027,178.6820371,196.98,364.888,20,50,1,0.1,0
11,0,8,24,44,1,13482.32708,170.9994994,41.942,75.0628,20,50,1,0.1,0
11,0,8,96,26,1,14826,185.157141,31.088,63.2332,20,50,1,0.1,0
11,0,8,34,67,0,38476.3895,20234.46555,190.4014,190.4014,20,50,1,0.1,0
11,0,8,28,1,1,18389.9124,170.8555319,41.942,86.8924,20,50,1,0.1,0
11,0,8,140,134,1,21063.72327,198.2395658,82.343,104.6368,20,50,1,0.1,0
11,0,8,105,9,1,25367.98134,169.7165945,156.177,187.444,20,50,1,0.1,0
